7.700077000770007805e-03 9.991712872377808807e+00
7.800078000780008222e-03 9.994005587178278915e+00
7.900079000790007772e-03 9.992143242956089466e+00
8.000080000800009056e-03 9.992236852742168551e+00
8.100081000810008605e-03 9.992932656712444128e+00
8.200082000820008155e-03 9.992420364623633589e+00
8.300083000830009439e-03 9.991733326865478659e+00
8.400084000840008988e-03 9.991952487610374689e+00
8.500085000850008538e-03 9.992373902736536806e+00
8.600086000860009822e-03 9.990597469247271434e+00
8.700087000870009371e-03 9.991266001822433296e+00
8.800088000880008920e-03 9.990241423873781557e+00
8.900089000890010205e-03 9.990643627879787658e+00
9.000090000900009754e-03 9.989626430534059409e+00
9.100091000910009303e-03 9.990470774119490471e+00
9.200092000920008853e-03 9.989653879540046688e+00
9.300093000930010137e-03 9.990663098152703370e+00
9.400094000940009686e-03 9.990492907608087947e+00
9.500095000950009236e-03 9.989031117270791071e+00
9.600096000960010520e-03 9.989895712356803514e+00
9.700097000970010069e-03 9.991860443269080960e+00
9.800098000980009619e-03 9.991683625246153611e+00
9.900099000990010903e-03 9.990168351596949492e+00
1.000010000100001045e-02 9.991223477164595579e+00
1.010010100101001000e-02 9.990364111039479411e+00
1.020010200102001129e-02 9.989471460571712313e+00
1.030010300103001084e-02 9.987647962980801708e+00
1.040010400104001038e-02 9.988393951252001912e+00
1.050010500105001167e-02 9.989346083191184889e+00
1.060010600106001122e-02 9.989083224068631139e+00
1.070010700107001077e-02 9.989191202369216427e+00
1.080010800108001205e-02 9.989899035876740996e+00
1.090010900109001160e-02 9.989317214666504796e+00
1.100011000110001115e-02 9.989916089743395844e+00
1.110011100111001243e-02 9.987029839538033471e+00
1.120011200112001198e-02 9.989501851600589788e+00
1.130011300113001153e-02 9.989197993047881141e+00
1.140011400114001282e-02 9.989716957245981632e+00
1.150011500115001237e-02 9.989679103574557573e+00
1.160011600116001192e-02 9.990137421733754408e+00
1.170011700117001147e-02 9.987674884968095412e+00
1.180011800118001275e-02 9.988726409350851654e+00
1.190011900119001230e-02 9.986154922744375995e+00
1.200012000120001185e-02 9.987415155050724636e+00
1.210012100121001313e-02 9.987244648456879759e+00
1.220012200122001268e-02 9.987440680563658191e+00
1.230012300123001223e-02 9.987029968467727059e+00
1.240012400124001352e-02 9.987376686533824710e+00
1.250012500125001307e-02 9.989514674077131673e+00
1.260012600126001261e-02 9.989288006455325331e+00
1.270012700127001390e-02 9.986500779772827130e+00
1.280012800128001345e-02 9.988267865482882257e+00
1.290012900129001300e-02 9.988465323411878316e+00
1.300013000130001428e-02 9.987628935017054843e+00
1.310013100131001383e-02 9.986287533640492597e+00
1.320013200132001338e-02 9.987765680525747314e+00
1.330013300133001466e-02 9.988609339111754082e+00
1.340013400134001421e-02 9.987737741395093849e+00
1.350013500135001376e-02 9.984917117337323234e+00
1.360013600136001505e-02 9.988288425858630859e+00
1.370013700137001460e-02 9.986841317946158370e+00
1.380013800138001415e-02 9.984813513471515023e+00
1.390013900139001543e-02 9.985815095861818591e+00
1.400014000140001498e-02 9.984269254881951383e+00
1.410014100141001453e-02 9.986855074938773669e+00
1.420014200142001408e-02 9.988253089292243203e+00
1.430014300143001536e-02 9.985255646662311690e+00
1.440014400144001491e-02 9.985602086412711742e+00
1.450014500145001446e-02 9.987073158935590556e+00
1.460014600146001575e-02 9.983488987676533810e+00
1.470014700147001530e-02 9.986188646036330496e+00
1.480014800148001484e-02 9.983764485279497336e+00
1.490014900149001613e-02 9.986548562117194550e+00
1.500015000150001568e-02 9.984129086045454571e+00
1.510015100151001523e-02 9.985533600648642150e+00
1.520015200152001651e-02 9.984085918227226131e+00
1.530015300153001606e-02 9.984725042880910451e+00
1.540015400154001561e-02 9.984595698171029099e+00
1.550015500155001689e-02 9.984357089764966275e+00
1.560015600156001644e-02 9.982335290843423081e+00
1.570015700157001773e-02 9.983916721998733479e+00
1.580015800158001554e-02 9.984391706994765414e+00
1.590015900159001683e-02 9.984064192797960757e+00
1.600016000160001811e-02 9.983859127494840280e+00
1.610016100161001593e-02 9.981026735045995579e+00
1.620016200162001721e-02 9.984694244907426963e+00
1.630016300163001849e-02 9.985392971905245219e+00
1.640016400164001631e-02 9.982956757793617797e+00
1.650016500165001759e-02 9.985532098435447423e+00
1.660016600166001888e-02 9.983748443675120043e+00
1.670016700167001669e-02 9.981708409866230980e+00
1.680016800168001798e-02 9.981846682915511693e+00
1.690016900169001926e-02 9.983714990511893816e+00
1.700017000170001708e-02 9.982392042153408696e+00
1.710017100171001836e-02 9.982878180790210720e+00
1.720017200172001964e-02 9.982701431953929117e+00
1.730017300173001746e-02 9.983848890169639390e+00
1.740017400174001874e-02 9.982005183759147471e+00
1.750017500175002003e-02 9.981296272147831772e+00
1.760017600176001784e-02 9.983337908884012180e+00
1.770017700177001913e-02 9.982827845088863228e+00
1.780017800178002041e-02 9.982939023436934178e+00
1.790017900179001822e-02 9.981385626747835360e+00
1.800018000180001951e-02 9.983208424507898471e+00
1.810018100181001732e-02 9.980674810376859440e+00
1.820018200182001861e-02 9.980436085152804893e+00
1.830018300183001989e-02 9.982530353140047552e+00
1.840018400184001771e-02 9.982838985675769550e+00
1.850018500185001899e-02 9.980581032524479923e+00
1.860018600186002027e-02 9.981682962635822776e+00
1.870018700187001809e-02 9.981644437702081873e+00
1.880018800188001937e-02 9.980324673257060297e+00
1.890018900189002066e-02 9.980654209082089778e+00
1.900019000190001847e-02 9.978467369046510882e+00
1.910019100191001976e-02 9.980153812484060083e+00
1.920019200192002104e-02 9.978977593147037695e+00
1.930019300193001885e-02 9.981524381613665398e+00
1.940019400194002014e-02 9.981971027226530069e+00
1.950019500195002142e-02 9.980643346997400300e+00
1.960019600196001924e-02 9.979716995711834571e+00
1.970019700197002052e-02 9.980506369060902827e+00
1.980019800198002181e-02 9.979823291157298826e+00
1.990019900199001962e-02 9.978843932249597870e+00
2.000020000200002090e-02 9.980323083846627696e+00
2.010020100201002219e-02 9.980786927742263615e+00
2.020020200202002000e-02 9.979319385801526110e+00
2.030020300203002129e-02 9.976752607928858652e+00
2.040020400204002257e-02 9.981281959696142181e+00
2.050020500205002039e-02 9.980699194337253388e+00
2.060020600206002167e-02 9.979822758334478294e+00
2.070020700207002295e-02 9.979205649218378937e+00
2.080020800208002077e-02 9.980782286380753376e+00
2.090020900209002205e-02 9.978826417136367866e+00
2.100021000210002334e-02 9.979375572453694332e+00
2.110021100211002115e-02 9.977910781580607846e+00
2.120021200212002244e-02 9.979332167826544975e+00
2.130021300213002372e-02 9.977454102596768237e+00
2.140021400214002154e-02 9.978926050196182729e+00
2.150021500215002282e-02 9.977553901472708375e+00
2.160021600216002410e-02 9.980962463023837827e+00
2.170021700217002192e-02 9.979702497981241649e+00
2.180021800218002320e-02 9.979278359026885425e+00
2.190021900219002449e-02 9.976921518349575635e+00
2.200022000220002230e-02 9.976956343119519843e+00
2.210022100221002359e-02 9.977773680512974863e+00
2.220022200222002487e-02 9.976450482904796857e+00
2.230022300223002268e-02 9.977751293931865106e+00
2.240022400224002397e-02 9.975716034149382239e+00
2.250022500225002525e-02 9.975808268889556629e+00
2.260022600226002307e-02 9.978399050937721171e+00
2.270022700227002435e-02 9.978479881522279271e+00
2.280022800228002564e-02 9.975061978746326830e+00
2.290022900229002345e-02 9.978101937556854040e+00
2.300023000230002473e-02 9.976813235886899278e+00
2.310023100231002255e-02 9.977340026718936272e+00
2.320023200232002383e-02 9.977222093094047395e+00
2.330023300233002512e-02 9.975960926058407452e+00
2.340023400234002293e-02 9.977049687095817632e+00
2.350023500235002422e-02 9.976887948793221383e+00
2.360023600236002550e-02 9.976903847554389415e+00
2.370023700237002331e-02 9.977144179057416906e+00
2.380023800238002460e-02 9.975847769191990011e+00
2.390023900239002588e-02 9.977055857874416844e+00
2.400024000240002370e-02 9.975377899631904910e+00
2.410024100241002498e-02 9.974209446730705864e+00
2.420024200242002627e-02 9.975988001800130789e+00
2.430024300243002408e-02 9.976264852638466962e+00
2.440024400244002536e-02 9.974975254637351796e+00
2.450024500245002665e-02 9.975145698037700015e+00
2.460024600246002446e-02 9.973738282514057474e+00
2.470024700247002575e-02 9.976659459262398499e+00
2.480024800248002703e-02 9.975015233835963002e+00
2.490024900249002485e-02 9.976021294420158725e+00
2.500025000250002613e-02 9.975554640793223626e+00
2.510025100251002741e-02 9.976013422539061537e+00
2.520025200252002523e-02 9.973301306010846190e+00
2.530025300253002651e-02 9.974456133863775165e+00
2.540025400254002780e-02 9.974626821575379054e+00
2.550025500255002561e-02 9.972195412367270251e+00
2.560025600256002690e-02 9.973827287137078557e+00
2.570025700257002818e-02 9.973797150313982840e+00
2.580025800258002600e-02 9.975852425040413252e+00
2.590025900259002728e-02 9.973568130407524990e+00
2.600026000260002856e-02 9.973426138942530272e+00
2.610026100261002638e-02 9.974589349209324496e+00
2.620026200262002766e-02 9.972867787558435282e+00
2.630026300263002895e-02 9.975199983212549526e+00
2.640026400264002676e-02 9.972878644127195713e+00
2.650026500265002805e-02 9.974769433862292090e+00
2.660026600266002933e-02 9.973804630426689855e+00
2.670026700267002714e-02 9.972564118463624894e+00
2.680026800268002843e-02 9.974602497160889314e+00
2.690026900269002971e-02 9.975648462174172337e+00
2.700027000270002753e-02 9.973265012040554822e+00
2.710027100271002881e-02 9.973047337372737076e+00
2.720027200272003010e-02 9.973305368812479088e+00
2.730027300273002791e-02 9.972624413753830908e+00
2.740027400274002919e-02 9.971009035826664757e+00
2.750027500275003048e-02 9.971344266465498762e+00
2.760027600276002829e-02 9.973726674522952251e+00
2.770027700277002958e-02 9.972339718421375565e+00
2.780027800278003086e-02 9.969577605965186606e+00
2.790027900279002868e-02 9.972096896465316718e+00
2.800028000280002996e-02 9.972101755622817976e+00
2.810028100281003124e-02 9.972059074866461259e+00
2.820028200282002906e-02 9.971686451645615179e+00
2.830028300283003034e-02 9.972023713674879275e+00
2.840028400284002816e-02 9.971798109973725843e+00
2.850028500285002944e-02 9.969563474270350056e+00
2.860028600286003073e-02 9.973592377596558478e+00
2.870028700287002854e-02 9.973112067743642228e+00
2.880028800288002983e-02 9.972954451540614329e+00
2.890028900289003111e-02 9.972375789741731111e+00
2.900029000290002892e-02 9.970515756626840087e+00
2.910029100291003021e-02 9.971475956486534287e+00
2.920029200292003149e-02 9.971083215273193190e+00
2.930029300293002931e-02 9.971830935043834998e+00
2.940029400294003059e-02 9.970717218561565787e+00
2.950029500295003188e-02 9.970462721459133704e+00
2.960029600296002969e-02 9.969434728935356205e+00
2.970029700297003097e-02 9.969915879083547594e+00
2.980029800298003226e-02 9.970702077400966701e+00
2.990029900299003007e-02 9.969506855626942610e+00
3.000030000300003136e-02 9.970909972863099213e+00
3.010030100301003264e-02 9.970507826658181472e+00
3.020030200302003046e-02 9.969753884522006615e+00
3.030030300303003174e-02 9.970842104971252340e+00
3.040030400304003302e-02 9.967422849582165512e+00
3.050030500305003084e-02 9.969244694535959184e+00
3.060030600306003212e-02 9.969266990812542417e+00
3.070030700307003341e-02 9.969743143705350974e+00
3.080030800308003122e-02 9.968694878565596440e+00
3.090030900309003251e-02 9.968214367955672728e+00
3.100031000310003379e-02 9.969337763589342316e+00
3.110031100311003160e-02 9.968797833689691856e+00
3.120031200312003289e-02 9.968692503933093363e+00
3.130031300313003417e-02 9.967587421103390355e+00
3.140031400314003546e-02 9.966579554962288867e+00
3.150031500315002980e-02 9.967609699989230521e+00
3.160031600316003109e-02 9.970814764959156307e+00
3.170031700317003237e-02 9.968593089873101221e+00
3.180031800318003365e-02 9.969659292494771563e+00
3.190031900319003494e-02 9.967628387135615498e+00
3.200032000320003622e-02 9.968307486334921919e+00
3.210032100321003057e-02 9.968710065625694838e+00
3.220032200322003185e-02 9.967405648546828090e+00
3.230032300323003314e-02 9.967600815706173734e+00
3.240032400324003442e-02 9.968401913143116744e+00
3.250032500325003570e-02 9.967388088717703098e+00
3.260032600326003699e-02 9.964637006238021399e+00
3.270032700327003133e-02 9.968577299816020698e+00
3.280032800328003262e-02 9.966670984979138836e+00
3.290032900329003390e-02 9.967461426514139688e+00
3.300033000330003519e-02 9.966746825487316386e+00
3.310033100331003647e-02 9.965618804333709946e+00
3.320033200332003775e-02 9.966388150496330312e+00
3.330033300333003210e-02 9.966766003648249495e+00
3.340033400334003338e-02 9.967001372787079205e+00
3.350033500335003467e-02 9.967700175901738291e+00
3.360033600336003595e-02 9.967936354793412335e+00
3.370033700337003724e-02 9.966722553732147105e+00
3.380033800338003852e-02 9.965892006707635531e+00
3.390033900339003287e-02 9.965921698949319563e+00
3.400034000340003415e-02 9.965964242718859722e+00
3.410034100341003543e-02 9.966367084704886636e+00
3.420034200342003672e-02 9.964598983849921154e+00
3.430034300343003800e-02 9.965160186831717226e+00
3.440034400344003929e-02 9.966350270599463101e+00
3.450034500345003363e-02 9.965279546980358560e+00
3.460034600346003492e-02 9.964275675421628620e+00
3.470034700347003620e-02 9.965144223401749102e+00
3.480034800348003748e-02 9.963316823932713007e+00
3.490034900349003877e-02 9.964180670692664776e+00
3.500035000350004005e-02 9.965071590783994182e+00
3.510035100351003440e-02 9.963227843003556572e+00
3.520035200352003568e-02 9.963831302658366695e+00
3.530035300353003697e-02 9.964076566080738218e+00
3.540035400354003825e-02 9.963744197271232395e+00
3.550035500355003953e-02 9.965842336310842597e+00
3.560035600356004082e-02 9.965022786871790217e+00
3.570035700357003516e-02 9.963561366938723296e+00
3.580035800358003645e-02 9.965557899948885634e+00
3.590035900359003773e-02 9.964293974672965959e+00
3.600036000360003902e-02 9.963278880946031535e+00
3.610036100361004030e-02 9.965046930895088195e+00
3.620036200362003465e-02 9.963395571222973146e+00
3.630036300363003593e-02 9.964817620838790191e+00
3.640036400364003721e-02 9.963146491690151763e+00
3.650036500365003850e-02 9.963031924969291353e+00
3.660036600366003978e-02 9.962738706729536986e+00
3.670036700367004107e-02 9.964532498259181637e+00
3.680036800368003541e-02 9.963355085113541065e+00
3.690036900369003670e-02 9.963707098304629639e+00
3.700037000370003798e-02 9.964392934775954558e+00
3.710037100371003926e-02 9.962620547845782326e+00
3.720037200372004055e-02 9.965387244082622331e+00
3.730037300373004183e-02 9.961186319175503456e+00
3.740037400374003618e-02 9.962745611416634617e+00
3.750037500375003746e-02 9.961539195106942302e+00
3.760037600376003875e-02 9.962850340013154948e+00
3.770037700377004003e-02 9.961418554100509581e+00
3.780037800378004131e-02 9.962155931318619650e+00
3.790037900379004260e-02 9.962507794426954888e+00
3.800038000380003694e-02 9.963121930661948511e+00
3.810038100381003823e-02 9.961788533375536048e+00
3.820038200382003951e-02 9.963153880617440450e+00
3.830038300383004080e-02 9.962925435596972079e+00
3.840038400384004208e-02 9.961130098667853261e+00
3.850038500385004336e-02 9.959782221119862555e+00
3.860038600386003771e-02 9.961308587513208579e+00
3.870038700387003899e-02 9.960234088330551572e+00
3.880038800388004028e-02 9.960630318747448086e+00
3.890038900389004156e-02 9.960609499622004037e+00
3.900039000390004285e-02 9.961637644321269747e+00
3.910039100391004413e-02 9.960895690815002368e+00
3.920039200392003848e-02 9.961570406331279770e+00
3.930039300393003976e-02 9.961033737576629576e+00
3.940039400394004104e-02 9.960059254142295870e+00
3.950039500395004233e-02 9.961802142619294642e+00
3.960039600396004361e-02 9.960022758666170262e+00
3.970039700397004490e-02 9.960754927249658053e+00
3.980039800398003924e-02 9.959651644587470543e+00
3.990039900399004053e-02 9.958180766716136390e+00
4.000040000400004181e-02 9.961183236296552224e+00
4.010040100401004309e-02 9.958313203458423857e+00
4.020040200402004438e-02 9.959458971197992838e+00
4.030040300403004566e-02 9.960163153253002832e+00
4.040040400404004001e-02 9.958491655743440418e+00
4.050040500405004129e-02 9.959866368274566284e+00
4.060040600406004258e-02 9.958587028070574831e+00
4.070040700407004386e-02 9.959805813910493910e+00
4.080040800408004514e-02 9.959499405034618391e+00
4.090040900409004643e-02 9.958417513474051574e+00
4.100041000410004077e-02 9.958753827667848668e+00
4.110041100411004206e-02 9.959522987468108823e+00
4.120041200412004334e-02 9.959462690282958164e+00
4.130041300413004463e-02 9.958796311328773854e+00
4.140041400414004591e-02 9.958683740947064322e+00
4.150041500415004025e-02 9.957758365693370806e+00
4.160041600416004154e-02 9.959033216276809597e+00
4.170041700417004282e-02 9.959312864280995825e+00
4.180041800418004411e-02 9.959831588315340767e+00
4.190041900419004539e-02 9.959006166657985659e+00
4.200042000420004668e-02 9.957849444640098469e+00
4.210042100421004102e-02 9.959665767781764600e+00
4.220042200422004230e-02 9.960029304521929916e+00
4.230042300423004359e-02 9.958400134728970343e+00
4.240042400424004487e-02 9.958152272138214300e+00
4.250042500425004616e-02 9.957551829483312744e+00
4.260042600426004744e-02 9.958473003049816086e+00
4.270042700427004179e-02 9.956861842130189544e+00
4.280042800428004307e-02 9.957127515413183971e+00
4.290042900429004435e-02 9.956759680804001533e+00
4.300043000430004564e-02 9.958632734851043722e+00
4.310043100431004692e-02 9.955648227045289289e+00
4.320043200432004821e-02 9.957455395292306832e+00
4.330043300433004255e-02 9.958099656954141565e+00
4.340043400434004384e-02 9.954821769518359176e+00
4.350043500435004512e-02 9.957174202377068184e+00
4.360043600436004640e-02 9.956241110752010570e+00
4.370043700437004769e-02 9.956354226158525833e+00
4.380043800438004897e-02 9.957105119653899550e+00
4.390043900439004332e-02 9.956265784404507713e+00
4.400044000440004460e-02 9.955220142653756099e+00
4.410044100441004589e-02 9.956257933328970466e+00
4.420044200442004717e-02 9.956284792820804697e+00
4.430044300443004845e-02 9.956042962506476357e+00
4.440044400444004974e-02 9.954926481430996787e+00
4.450044500445004408e-02 9.955305423478392868e+00
4.460044600446004537e-02 9.956382391071874949e+00
4.470044700447004665e-02 9.954090277522656294e+00
4.480044800448004794e-02 9.953245882413488843e+00
4.490044900449004922e-02 9.955674763660791626e+00
4.500045000450005050e-02 9.956535019080101634e+00
4.510045100451004485e-02 9.954174027248010148e+00
4.520045200452004613e-02 9.955333533844164862e+00
4.530045300453004742e-02 9.955437518705862132e+00
4.540045400454004870e-02 9.954715504684363836e+00
4.550045500455004999e-02 9.955139501811791192e+00
4.560045600456005127e-02 9.954263793553558060e+00
4.570045700457004562e-02 9.953405372105612159e+00
4.580045800458004690e-02 9.954241594070232679e+00
4.590045900459004818e-02 9.955799076811967296e+00
4.600046000460004947e-02 9.954174443849252540e+00
4.610046100461005075e-02 9.953584153321694217e+00
4.620046200462004510e-02 9.952610917166788695e+00
4.630046300463004638e-02 9.955219297946801049e+00
4.640046400464004767e-02 9.954629777123773948e+00
4.650046500465004895e-02 9.953595182740190950e+00
4.660046600466005023e-02 9.952579633674703885e+00
4.670046700467005152e-02 9.952955709943154261e+00
4.680046800468004586e-02 9.952454904098072319e+00
4.690046900469004715e-02 9.953689873418639422e+00
4.700047000470004843e-02 9.950925330736389185e+00
4.710047100471004972e-02 9.951729281256923798e+00
4.720047200472005100e-02 9.952291243857269265e+00
4.730047300473005228e-02 9.950870338906387502e+00
4.740047400474004663e-02 9.953385437476496733e+00
4.750047500475004791e-02 9.950507534292054146e+00
4.760047600476004920e-02 9.952521634414155827e+00
4.770047700477005048e-02 9.951409369053063614e+00
4.780047800478005177e-02 9.952865023027609226e+00
4.790047900479005305e-02 9.952892116280303014e+00
4.800048000480004740e-02 9.951820301922511547e+00
4.810048100481004868e-02 9.951612035207229923e+00
4.820048200482004996e-02 9.952786196872686730e+00
4.830048300483005125e-02 9.953983505472953297e+00
4.840048400484005253e-02 9.951486780719706715e+00
4.850048500485005382e-02 9.951708378423406387e+00
4.860048600486004816e-02 9.951950929310553917e+00
4.870048700487004945e-02 9.951553374068991431e+00
4.880048800488005073e-02 9.950999034857145986e+00
4.890048900489005201e-02 9.950105729923066633e+00
4.900049000490005330e-02 9.950920021508826707e+00
4.910049100491005458e-02 9.949118874415992408e+00
4.920049200492004893e-02 9.951169704819193385e+00
4.930049300493005021e-02 9.948704911530533934e+00
4.940049400494005150e-02 9.949974970441774147e+00
4.950049500495005278e-02 9.950763835953811309e+00
4.960049600496005406e-02 9.950879558405397063e+00
4.970049700497005535e-02 9.949907292909623280e+00
4.980049800498004969e-02 9.948552473619736602e+00
4.990049900499005098e-02 9.949511199149393192e+00
5.000050000500005226e-02 9.951431766715497673e+00
5.010050100501005355e-02 9.950140073474358360e+00
5.020050200502005483e-02 9.950772705042492561e+00
5.030050300503005611e-02 9.949166865180027131e+00
5.040050400504005046e-02 9.948070414194507549e+00
5.050050500505005174e-02 9.949793166495537022e+00
5.060050600506005303e-02 9.946679779759820761e+00
5.070050700507005431e-02 9.950226384819455205e+00
5.080050800508005560e-02 9.949374680085986355e+00
5.090050900509005688e-02 9.948863315085379355e+00
5.100051000510005123e-02 9.949227966651312371e+00
5.110051100511005251e-02 9.948731161704088777e+00
5.120051200512005379e-02 9.951291099979531651e+00
5.130051300513005508e-02 9.950099963074816145e+00
5.140051400514005636e-02 9.948112580370066738e+00
5.150051500515005071e-02 9.948637853222304983e+00
5.160051600516005199e-02 9.948384959792615945e+00
5.170051700517005328e-02 9.949225187344536536e+00
5.180051800518005456e-02 9.947648041488635684e+00
5.190051900519005584e-02 9.947795268665140966e+00
5.200052000520005713e-02 9.947848405707402364e+00
5.210052100521005147e-02 9.948785024195847981e+00
5.220052200522005276e-02 9.947033503099145690e+00
5.230052300523005404e-02 9.948027672674655264e+00
5.240052400524005533e-02 9.947992916070775848e+00
5.250052500525005661e-02 9.945147194517280909e+00
5.260052600526005789e-02 9.946314829062888663e+00
5.270052700527005224e-02 9.948448128470305463e+00
5.280052800528005352e-02 9.946576319660923815e+00
5.290052900529005481e-02 9.947722820954039591e+00
5.300053000530005609e-02 9.946771859480126210e+00
5.310053100531005738e-02 9.948194164187151856e+00
5.320053200532005866e-02 9.947715321334863248e+00
5.330053300533005300e-02 9.946830411129230498e+00
5.340053400534005429e-02 9.945606881602396143e+00
5.350053500535005557e-02 9.947099841862694802e+00
5.360053600536005686e-02 9.945243002250059305e+00
5.370053700537005814e-02 9.944577853744835494e+00
5.380053800538005943e-02 9.946501928290585326e+00
5.390053900539005377e-02 9.943121384017180375e+00
5.400054000540005505e-02 9.945712478593435435e+00
5.410054100541005634e-02 9.945175353635830717e+00
5.420054200542005762e-02 9.946948841422946330e+00
5.430054300543005891e-02 9.946983425801256828e+00
5.440054400544006019e-02 9.946137470624492494e+00
5.450054500545005454e-02 9.946570458065492559e+00
5.460054600546005582e-02 9.945179577222850398e+00
5.470054700547005710e-02 9.945010332647958862e+00
5.480054800548005839e-02 9.947078657428072290e+00
5.490054900549005967e-02 9.946350397150114375e+00
5.500055000550006096e-02 9.945407892771902070e+00
5.510055100551005530e-02 9.945359433185537057e+00
5.520055200552005659e-02 9.944632750696628776e+00
5.530055300553005787e-02 9.944495258423069473e+00
5.540055400554005915e-02 9.945582129789988457e+00
5.550055500555006044e-02 9.944726818036572880e+00
5.560055600556006172e-02 9.942378439475696439e+00
5.570055700557005607e-02 9.943963005967114910e+00
5.580055800558005735e-02 9.943699519037242140e+00
5.590055900559005864e-02 9.944027666180438985e+00
5.600056000560005992e-02 9.944586089274702445e+00
5.610056100561006120e-02 9.943701613535443684e+00
5.620056200562006249e-02 9.944115073681045303e+00
5.630056300563005683e-02 9.941894796392077183e+00
5.640056400564005812e-02 9.943041910174237330e+00
5.650056500565005940e-02 9.943743591674463644e+00
5.660056600566006069e-02 9.943911252463513151e+00
5.670056700567006197e-02 9.943048726169003260e+00
5.680056800568005632e-02 9.944472967050240086e+00
5.690056900569005760e-02 9.943160400322295089e+00
5.700057000570005888e-02 9.941451971162235779e+00
5.710057100571006017e-02 9.942661238159427484e+00
5.720057200572006145e-02 9.943049897046938312e+00
5.730057300573006274e-02 9.944502234913441541e+00
5.740057400574005708e-02 9.942129823981835202e+00
5.750057500575005837e-02 9.942611274020777046e+00
5.760057600576005965e-02 9.943784270008267256e+00
5.770057700577006093e-02 9.941528780243872987e+00
5.780057800578006222e-02 9.941367571895474597e+00
5.790057900579006350e-02 9.941768577464856094e+00
5.800058000580005785e-02 9.941891744945678511e+00
5.810058100581005913e-02 9.941436740222199475e+00
5.820058200582006042e-02 9.941846121961093630e+00
